data_id,item_id,language,form,item_kind,category,uni_lemma,lexical_category,date_of_test,age,comprehension,production,is_norming,child_id
7759,item_18,Japanese,Short Form of Words and Sentences,complexity,toys,knife,verb,2010-06-22,22,557,645,TRUE,27246
7760,item_17,Russian,Words and Gestures,first_signs,furniture_rooms,cat,noun,2010-06-21,54,515,229,TRUE,55614
7761,item_10,Chinese,Words and Sentences,gestures_adult,sounds,hat,adjective,2010-12-17,51,111,128,TRUE,98665
7762,item_13,Thai,Words and Gestures,word_endings_nouns,food_drink,bottle,verb,2010-04-05,39,532,263,FALSE,37912
7763,item_16,Portuguese,Words and Gestures,gestures_first,vehicles,juice,verb,2010-04-11,58,353,222,TRUE,46596
7764,item_19,Dutch,Short Form of Words and Sentences,word_endings_nouns,animals,baby,noun,2010-01-08,38,191,418,FALSE,91433
7765,item_16,Hindi,Short Form of Words and Sentences,combine,question_words,bee,other,2010-01-19,34,316,565,TRUE,66468
7766,item_5,Chinese,Words and Gestures,word_endings,household,knife,noun,2010-09-30,51,106,269,FALSE,59752
7767,item_15,Turkish,Words and Sentences,combine,question_words,mommy,other,2010-05-20,49,428,387,FALSE,20265
7768,item_12,English (American),Short Form of Words and Sentences,word_endings,question_words,pants,noun,2010-12-25,24,235,387,FALSE,56445
7769,item_10,Spanish,Words and Gestures,word_endings,games_routines,frog,noun,2010-10-28,34,793,163,FALSE,49199
7770,item_14,German,Words and Sentences,word,body_parts,knife,adjective,2010-11-05,32,257,172,TRUE,27740
7771,item_3,Japanese,Short Form of Words and Gestures,gestures_games,animals,spoon,adjective,2010-09-19,44,721,467,FALSE,30185
7772,item_17,Vietnamese,Words and Sentences,gestures_first,games_routines,juice,verb,2010-08-27,26,537,345,TRUE,89867
7773,item_11,Spanish,Words and Gestures,gestures_games,toys,ice cream,noun,2010-10-06,47,209,364,FALSE,69037
7774,item_10,French,Words and Sentences,gestures_games,toys,toothbrush,adjective,2010-04-28,36,210,688,TRUE,38283
7775,item_14,Arabic,Short Form of Words and Sentences,word_endings,household,baby,other,2010-08-24,59,542,120,FALSE,99024
7776,item_9,Korean,Short Form of Words and Gestures,starting_to_talk,places,ice cream,other,2010-12-21,18,614,295,TRUE,12900
7777,item_14,Japanese,Words and Gestures,word_forms_verbs,question_words,daddy,other,2010-03-08,46,306,498,FALSE,12457
7778,item_1,Japanese,Words and Gestures,word_endings,games_routines,cheese,noun,2010-05-27,48,339,609,FALSE,58770
7779,item_1,Portuguese,Short Form of Words and Sentences,word_endings_verbs,clothing,sandwich,other,2010-08-26,19,473,111,TRUE,44326
7780,item_13,Russian,Words and Sentences,phrases,helping_verbs,knife,other,2010-01-07,60,708,415,FALSE,75121
7781,item_2,Turkish,Words and Gestures,word_forms_verbs,pronouns,chocolate,verb,2010-12-25,40,746,641,TRUE,68602
7782,item_19,Spanish,Words and Gestures,gestures_objects,household,fish (animal),verb,2010-03-10,59,127,477,TRUE,14957
7783,item_4,Hindi,Short Form of Words and Gestures,word_endings_verbs,clothing,tissue,noun,2010-05-20,21,295,291,TRUE,93550
7784,item_11,Italian,Short Form of Words and Sentences,word,question_words,chocolate,other,2010-04-21,60,691,575,FALSE,11478
7785,item_20,Vietnamese,Short Form of Words and Gestures,gestures_adult,sounds,shoe,other,2010-07-23,58,662,273,FALSE,38017
7786,item_19,Portuguese,Words and Gestures,combine,connecting_words,dog,other,2010-01-09,60,794,107,FALSE,59942
7787,item_17,Vietnamese,Short Form of Words and Gestures,gestures_adult,places,giraffe,other,2010-08-04,26,672,415,TRUE,71393
7788,item_18,German,Short Form of Words and Sentences,gestures_first,people,dog,other,2010-12-01,57,177,630,TRUE,55179
7789,item_18,Portuguese,Words and Sentences,first_signs,action_words,baby,noun,2010-09-15,60,132,327,FALSE,52924
7790,item_20,Dutch,Words and Gestures,gestures_games,pronouns,bread,adjective,2010-02-02,55,181,105,TRUE,16847
7791,item_16,Portuguese,Words and Gestures,combine,locations,mommy,noun,2010-12-11,32,104,475,TRUE,31728
7792,item_20,Arabic,Words and Sentences,word_endings_verbs,helping_verbs,pants,adjective,2010-04-05,39,588,318,TRUE,14847
7793,item_14,Turkish,Words and Gestures,word_endings_nouns,body_parts,elephant,noun,2010-10-08,24,230,137,TRUE,91296
7794,item_19,Japanese,Words and Gestures,word_endings_verbs,helping_verbs,blanket,verb,2010-10-24,38,722,425,TRUE,58764
7795,item_6,Dutch,Short Form of Words and Gestures,word_endings_verbs,vehicles,bottle,noun,2010-11-14,49,795,691,TRUE,30029
7796,item_1,Russian,Words and Gestures,gestures_first,places,cat,noun,2010-07-05,55,159,476,FALSE,81187
7797,item_17,Chinese,Short Form of Words and Sentences,complexity,helping_verbs,sandwich,noun,2010-01-07,37,180,166,TRUE,61611
7798,item_10,Korean,Words and Gestures,word_forms_nouns,household,bee,verb,2010-01-12,47,711,140,TRUE,10150
7799,item_5,French,Words and Sentences,gestures_objects,furniture_rooms,banana,adjective,2010-11-01,48,521,495,TRUE,23593
7800,item_9,Dutch,Short Form of Words and Gestures,word_forms_verbs,clothing,juice,other,2010-12-18,26,134,423,FALSE,32947
7801,item_6,Italian,Short Form of Words and Gestures,gestures_adult,vehicles,hat,adjective,2010-11-27,40,297,560,FALSE,45969
7802,item_3,Turkish,Short Form of Words and Sentences,how_use_words,clothing,bread,adjective,2010-03-10,40,494,664,TRUE,82870
7803,item_5,English (American),Short Form of Words and Sentences,word_forms_verbs,body_parts,pants,verb,2010-10-25,59,610,687,FALSE,64729
7804,item_17,Hindi,Words and Gestures,gestures_games,outside,crocodile,verb,2010-02-11,28,482,547,FALSE,83812
7805,item_13,Korean,Words and Gestures,gestures_objects,outside,ice cream,other,2010-07-22,52,657,542,FALSE,33452
7806,item_10,French,Words and Sentences,gestures_objects,action_words,pants,other,2010-07-11,43,449,485,TRUE,69875
7807,item_8,Turkish,Words and Gestures,first_signs,animals,toothbrush,noun,2010-10-30,54,101,466,TRUE,66280
7808,item_17,French,Short Form of Words and Sentences,gestures_games,body_parts,pizza,other,2010-03-19,24,798,337,FALSE,79682
7809,item_3,English (American),Words and Gestures,word,vehicles,crocodile,noun,2010-01-25,53,334,370,FALSE,17509
7810,item_4,Thai,Short Form of Words and Gestures,word_endings_verbs,games_routines,banana,noun,2010-02-20,22,688,429,FALSE,20411
7811,item_13,Thai,Words and Sentences,gestures_parent,action_words,hat,noun,2010-08-15,57,107,528,TRUE,90671
7812,item_3,English (American),Words and Gestures,word_forms_verbs,furniture_rooms,mommy,adjective,2010-08-14,55,437,318,TRUE,52776
7813,item_11,Arabic,Words and Sentences,starting_to_talk,people,bottle,other,2010-08-03,50,741,696,FALSE,94435
7814,item_12,Bengali,Short Form of Words and Sentences,first_signs,people,ice cream,adjective,2010-10-13,43,145,632,FALSE,70116
7815,item_6,Arabic,Short Form of Words and Sentences,gestures_first,places,mommy,other,2010-07-02,34,395,354,TRUE,48224
7816,item_20,Russian,Words and Sentences,gestures_first,toys,crocodile,verb,2010-01-19,20,694,551,FALSE,91279
7817,item_1,French,Short Form of Words and Sentences,word_endings_nouns,quantifiers,mommy,noun,2010-10-11,51,438,238,TRUE,13795
7818,item_19,Vietnamese,Words and Gestures,word_forms_verbs,toys,spoon,noun,2010-05-14,24,417,138,TRUE,20032
7819,item_17,Swedish,Words and Sentences,gestures_first,toys,elephant,verb,2010-11-01,23,273,358,FALSE,30637
7820,item_7,Turkish,Short Form of Words and Sentences,word_endings_nouns,animals,mommy,noun,2010-05-21,54,764,546,TRUE,74743
7821,item_19,Chinese,Short Form of Words and Sentences,first_signs,sounds,spoon,adjective,2010-10-17,28,321,478,TRUE,48383
7822,item_14,Bengali,Short Form of Words and Gestures,gestures_first,time_words,tissue,adjective,2010-02-05,42,154,674,FALSE,62577
7823,item_19,Chinese,Words and Sentences,gestures_first,descriptive_words,mommy,noun,2010-01-04,34,558,110,FALSE,98472
7824,item_4,Chinese,Short Form of Words and Gestures,how_use_words,sounds,elephant,adjective,2010-03-04,34,431,350,TRUE,39954
7825,item_16,French,Short Form of Words and Gestures,first_signs,furniture_rooms,bee,verb,2010-04-07,43,690,570,FALSE,25196
7826,item_11,Vietnamese,Words and Sentences,word_endings_nouns,helping_verbs,toothbrush,other,2010-09-12,43,197,505,FALSE,57320
7827,item_7,Chinese,Short Form of Words and Sentences,word_endings_nouns,descriptive_words,crocodile,adjective,2010-03-14,45,341,466,TRUE,57799
7828,item_17,English (American),Short Form of Words and Gestures,combine,toys,bee,other,2010-05-02,21,619,632,TRUE,63971
7829,item_9,Dutch,Words and Sentences,word_endings_nouns,furniture_rooms,apple,verb,2010-03-23,35,475,633,FALSE,10980
7830,item_9,Hindi,Short Form of Words and Sentences,gestures_objects,clothing,giraffe,other,2010-08-16,24,717,255,FALSE,43177
7831,item_15,Vietnamese,Words and Gestures,gestures_games,time_words,fish (animal),other,2010-10-04,26,651,412,TRUE,24537
7832,item_18,Japanese,Words and Sentences,gestures_parent,toys,crocodile,other,2010-06-27,36,760,355,TRUE,31837
7833,item_11,Vietnamese,Short Form of Words and Sentences,gestures_first,action_words,banana,other,2010-04-05,60,380,120,TRUE,15650
7834,item_7,Portuguese,Short Form of Words and Gestures,gestures_adult,quantifiers,bottle,other,2010-11-10,47,564,404,FALSE,62093
7835,item_1,German,Short Form of Words and Gestures,gestures_games,household,knife,noun,2010-10-22,57,227,303,TRUE,64423
7836,item_9,Hindi,Words and Gestures,how_use_words,games_routines,mommy,other,2010-01-29,42,620,618,FALSE,69820
7837,item_18,Russian,Short Form of Words and Sentences,combine,time_words,shoe,other,2010-03-18,21,213,526,FALSE,19313
7838,item_13,Vietnamese,Words and Sentences,word_endings,games_routines,knife,other,2010-02-02,42,428,430,FALSE,93177
7839,item_11,Bengali,Words and Sentences,phrases,places,spoon,noun,2010-05-02,21,534,139,TRUE,84395
7840,item_12,Chinese,Short Form of Words and Sentences,word_forms_nouns,people,hat,other,2010-11-14,21,595,452,FALSE,15115
7841,item_18,Hindi,Words and Gestures,gestures_first,sounds,bee,verb,2010-03-24,35,642,304,TRUE,71116
7842,item_20,Japanese,Short Form of Words and Sentences,how_use_words,body_parts,cheese,other,2010-12-12,53,529,619,TRUE,62300
7843,item_3,Dutch,Short Form of Words and Sentences,gestures_first,household,hat,other,2010-02-25,55,717,599,TRUE,37443
7844,item_7,Swedish,Short Form of Words and Sentences,word_endings,quantifiers,chocolate,other,2010-03-17,22,629,361,TRUE,52263
7845,item_4,Portuguese,Short Form of Words and Gestures,combine,helping_verbs,blanket,verb,2010-09-06,32,556,362,TRUE,42222
7846,item_14,Japanese,Words and Sentences,word_endings_nouns,body_parts,hat,noun,2010-09-20,50,189,125,FALSE,25398
7847,item_13,Swedish,Short Form of Words and Sentences,word_endings_nouns,people,chocolate,adjective,2010-03-18,44,580,254,FALSE,93611
7848,item_16,Arabic,Words and Sentences,combine,body_parts,hat,adjective,2010-10-11,25,452,666,TRUE,50767
7849,item_16,Bengali,Short Form of Words and Sentences,gestures_first,animals,cheese,adjective,2010-05-10,41,297,487,FALSE,84254
7850,item_5,Chinese,Words and Sentences,word_forms_nouns,question_words,pants,adjective,2010-11-11,57,716,166,FALSE,85823
7851,item_9,Hindi,Short Form of Words and Gestures,starting_to_talk,question_words,toothbrush,adjective,2010-02-21,45,514,148,FALSE,98807
7852,item_10,Bengali,Short Form of Words and Gestures,gestures_games,household,apple,adjective,2010-09-19,28,578,624,TRUE,48423
7853,item_18,German,Short Form of Words and Sentences,gestures_objects,action_words,giraffe,adjective,2010-08-14,34,562,162,FALSE,64583
7854,item_3,English (American),Short Form of Words and Gestures,first_signs,clothing,daddy,other,2010-11-17,43,294,562,FALSE,42113
7855,item_11,Swedish,Words and Gestures,word_forms_verbs,outside,juice,noun,2010-09-06,58,795,500,FALSE,81162
7856,item_3,Hindi,Short Form of Words and Sentences,word,animals,bread,noun,2010-05-31,40,507,354,TRUE,70967
7857,item_14,Italian,Words and Gestures,gestures_objects,sounds,blanket,other,2010-12-07,38,445,131,TRUE,92176
7858,item_4,Hindi,Words and Sentences,word_forms_nouns,body_parts,knife,adjective,2010-01-09,32,553,550,FALSE,92823
7859,item_18,Italian,Short Form of Words and Gestures,word_endings_nouns,pronouns,daddy,other,2010-01-18,46,491,355,TRUE,69032
7860,item_12,Hindi,Words and Gestures,word_forms_nouns,clothing,pants,other,2010-11-17,52,344,643,TRUE,52102
7861,item_1,Spanish,Short Form of Words and Sentences,starting_to_talk,furniture_rooms,frog,adjective,2010-10-15,37,338,234,TRUE,33939
7862,item_1,Portuguese,Words and Gestures,gestures_first,household,daddy,verb,2010-11-12,23,761,518,FALSE,66212
7863,item_15,Turkish,Words and Sentences,gestures_parent,quantifiers,bottle,verb,2010-07-17,22,293,599,TRUE,72595
7864,item_3,Arabic,Short Form of Words and Gestures,phrases,games_routines,ice cream,other,2010-04-08,24,622,480,FALSE,88558
7865,item_10,French,Short Form of Words and Sentences,word_forms_verbs,games_routines,spoon,other,2010-12-23,27,606,593,FALSE,27726
7866,item_8,Chinese,Short Form of Words and Sentences,gestures_adult,connecting_words,tissue,verb,2010-02-26,39,381,254,TRUE,70231
7867,item_2,French,Short Form of Words and Gestures,gestures_adult,locations,spoon,other,2010-11-26,32,177,432,FALSE,93275
7868,item_5,Vietnamese,Words and Gestures,word,time_words,hat,adjective,2010-01-22,28,555,262,FALSE,53782
7869,item_13,Spanish,Words and Gestures,gestures_first,locations,carrot,noun,2010-10-02,50,204,109,TRUE,59297
7870,item_19,Russian,Short Form of Words and Gestures,word_forms_nouns,question_words,cheese,adjective,2010-06-20,40,153,590,FALSE,14232
7871,item_17,Bengali,Words and Gestures,word_forms_verbs,household,elephant,noun,2010-01-09,49,121,693,FALSE,87361
7872,item_19,Chinese,Words and Sentences,word_forms_verbs,locations,shoe,other,2010-01-05,47,136,691,FALSE,24672
7873,item_5,Turkish,Short Form of Words and Sentences,word_endings_nouns,descriptive_words,dog,other,2010-01-28,18,717,377,TRUE,25895
7874,item_20,Bengali,Short Form of Words and Sentences,gestures_first,games_routines,bottle,adjective,2010-10-02,52,520,241,TRUE,62702
7875,item_1,French,Words and Sentences,first_signs,quantifiers,fish (animal),noun,2010-01-04,19,557,659,FALSE,20120
7876,item_11,Bengali,Words and Sentences,combine,outside,mommy,adjective,2010-09-04,59,281,452,TRUE,18990
7877,item_17,English (American),Short Form of Words and Gestures,gestures_first,toys,pants,other,2010-05-23,56,401,202,FALSE,62274
7878,item_18,English (American),Short Form of Words and Sentences,word_forms_nouns,body_parts,shoe,noun,2010-04-07,21,577,626,TRUE,58164
7879,item_16,Portuguese,Short Form of Words and Gestures,word_endings,time_words,giraffe,noun,2010-10-24,33,717,496,FALSE,68549
7880,item_16,Turkish,Short Form of Words and Sentences,word_endings,furniture_rooms,blanket,noun,2010-10-16,22,446,610,TRUE,12955
7881,item_9,Vietnamese,Short Form of Words and Gestures,gestures_first,helping_verbs,giraffe,other,2010-08-31,24,471,413,TRUE,33572
7882,item_11,Russian,Words and Gestures,word,places,pizza,verb,2010-04-20,19,612,699,FALSE,33185
7883,item_20,Russian,Words and Sentences,word_forms_nouns,pronouns,cheese,other,2010-04-27,22,228,501,TRUE,95900
7884,item_8,Dutch,Words and Sentences,word_endings_nouns,people,banana,adjective,2010-12-18,35,610,190,TRUE,38831
7885,item_12,Portuguese,Short Form of Words and Gestures,gestures_first,body_parts,baby,other,2010-12-17,35,321,130,TRUE,60440
7886,item_9,Swedish,Words and Sentences,word_forms_nouns,places,dog,other,2010-02-01,31,562,159,FALSE,65936
7887,item_17,Portuguese,Words and Sentences,combine,connecting_words,tissue,other,2010-08-13,60,378,400,FALSE,91822
7888,item_20,French,Words and Sentences,gestures_games,people,sandwich,verb,2010-08-01,33,393,427,FALSE,73450
7889,item_8,Vietnamese,Words and Sentences,word_forms_nouns,clothing,crocodile,adjective,2010-10-08,29,197,253,TRUE,96161
7890,item_11,Italian,Short Form of Words and Gestures,gestures_objects,toys,carrot,adjective,2010-08-10,32,767,161,TRUE,65435
7891,item_1,Portuguese,Words and Gestures,word_forms_verbs,furniture_rooms,pizza,noun,2010-09-25,22,137,516,FALSE,12866
7892,item_18,Swedish,Words and Sentences,gestures_first,locations,juice,verb,2010-09-04,25,693,698,TRUE,68762
7893,item_20,Italian,Short Form of Words and Gestures,phrases,action_words,pizza,other,2010-09-29,18,107,421,FALSE,79531
7894,item_9,Portuguese,Words and Sentences,complexity,household,blanket,other,2010-03-27,58,785,246,TRUE,87919
7895,item_11,Chinese,Short Form of Words and Gestures,word_endings_verbs,pronouns,frog,other,2010-04-22,19,128,268,FALSE,62841
7896,item_2,Japanese,Short Form of Words and Gestures,phrases,food_drink,frog,other,2010-08-22,19,493,351,TRUE,18613
7897,item_1,Swedish,Words and Gestures,phrases,games_routines,crocodile,other,2010-05-30,49,800,694,TRUE,95192
7898,item_12,Italian,Short Form of Words and Gestures,word_endings_verbs,food_drink,knife,noun,2010-05-25,38,399,416,FALSE,80563
7899,item_15,Bengali,Short Form of Words and Gestures,starting_to_talk,question_words,banana,noun,2010-04-08,43,717,532,TRUE,22302
7900,item_10,Italian,Short Form of Words and Sentences,gestures_games,question_words,frog,other,2010-07-22,23,541,382,FALSE,12742
7901,item_9,Vietnamese,Words and Sentences,phrases,outside,cheese,adjective,2010-04-07,42,377,480,TRUE,25905
7902,item_9,Chinese,Words and Gestures,word_forms_verbs,food_drink,frog,other,2010-09-30,28,337,649,TRUE,77467
7903,item_7,Russian,Words and Gestures,word_endings,connecting_words,daddy,other,2010-05-23,57,661,542,FALSE,88837
7904,item_3,Turkish,Words and Sentences,combine,sounds,spoon,noun,2010-03-10,44,424,399,FALSE,93299
7905,item_14,German,Short Form of Words and Gestures,word_endings_verbs,helping_verbs,carrot,other,2010-10-01,38,119,387,FALSE,48367
